Sample	posterior	likelihood	prior	M.1	M.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.B.1	SkylineNe.B.2	psi.height	psi.treeLength	Mascot	D.treeLikelihood
182	-5713.494484525625	-5687.776273153787	-25.718211371837942	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.3774152572584287	0.9168272144712354	-0.038193573307907076	5.956112984538549	15.814596578844956	-16.035849226717634	-5687.776273153787
184	-5713.508729583269	-5687.776273153787	-25.732456429481953	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.9168272144712354	-0.038193573307907076	5.956112984538549	15.814596578844956	-16.035849226717634	-5687.776273153787
186	-5712.669376253382	-5687.776273153787	-24.893103099595184	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.814596578844956	-15.851843950067405	-5687.776273153787
188	-5711.799331685649	-5686.906058604835	-24.89327308081395	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.80823681525363	-15.852013931286173	-5686.906058604835
190	-5711.391932704533	-5686.459219422402	-24.9327132821307	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.827309263108114	-15.891454132602922	-5686.459219422402
192	-5711.391932704533	-5686.459219422402	-24.9327132821307	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.827309263108114	-15.891454132602922	-5686.459219422402
194	-5707.955901900351	-5683.092958993532	-24.862942906818773	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.821944647682837	-15.821683757290995	-5683.092958993532
196	-5707.955901900351	-5683.092958993532	-24.862942906818773	2.161409675537167	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.821944647682837	-15.821683757290995	-5683.092958993532
198	-5707.00475405274	-5683.092958993532	-23.91179505920851	1.1707114109942418	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	5.956112984538549	15.821944647682837	-15.768300208338612	-5683.092958993532
200	-5709.9564881640135	-5684.731493016814	-25.224995147199298	1.1707114109942418	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	6.7410125100333325	17.906968366777573	-17.0815002963294	-5684.731493016814
202	-5709.9564881640135	-5684.731493016814	-25.224995147199298	1.1707114109942418	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	6.7410125100333325	17.906968366777573	-17.0815002963294	-5684.731493016814
